Age,Work-class,Fnlwgt,Education,Education-num,Marital-stat,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,"<=50k, >50k"
34,3,207668,2,9,2,7,2,1,1,0,0,54, ,1
31,1,193650,3,7,3,5,1,1,0,0,0,40,1,0
42,1,200187,8,11,3,5,5,1,0,0,0,32,1,0
52,1,188644,12,3,4,7,6,1,1,0,0,40,21,0
56,1,398067,2,9,5,1,1,1,0,0,0,40,1,0
53,1,29658,2,9,2,7,2,1,1,0,0,40,1,1
26,1,154966,6,10,2,6,2,1,1,0,0,50,1,1
81,1,364099,6,10,3,1,1,1,0,0,0,20,1,0
28, ,291374,13,6,1, ,5,2,0,0,0,40,1,0
57,4,97837,6,10,3,4,1,1,1,0,0,48,1,1
34,1,117983,2,9,1,1,1,1,0,0,0,40,1,0
31, ,345497,13,6,2, ,2,1,1,0,0,40,1,0
24,1,64167,8,11,1,12,5,2,0,0,0,40,1,0
20,1,315877,2,9,1,5,5,1,1,0,2001,40,1,0
68,4,232151,6,10,3,1,6,2,0,2346,0,40,1,0
60,1,225526,2,9,6,6,1,1,0,0,0,32,1,0
37,4,289653,6,10,2,7,2,1,1,0,0,40,1,0
25,1,179462,9,4,1,3,5,1,1,0,0,40,1,0
36,4,67317,2,9,2,1,2,1,1,0,0,40,1,0
45,1,77764,7,12,2,7,2,1,1,0,0,40,1,0
34,1,253438,6,10,2,2,2,1,1,0,0,60,1,1
31,1,150309,1,13,6,2,1,1,0,0,0,70,1,0
47,2,83064,1,13,2,9,2,1,1,0,0,60,1,0
60,2,376973,2,9,2,7,2,1,1,0,0,42,1,1
75,1,311184,1,13,2,2,2,1,1,0,0,24,1,0
43,5,159449,6,10,2,11,2,1,1,0,0,40,1,0
18,1,168288,2,9,1,3,4,1,1,0,0,40,1,0
25,1,74883,1,13,1,12,1,3,0,0,1092,40,16,0
20,1,275190,2,9,1,1,4,1,0,0,0,40,1,0
32,1,189838,2,9,1,6,1,1,0,0,0,50,1,0
57,3,101338,1,13,2,2,2,1,1,0,0,20,1,0
43,1,331894,6,10,2,8,2,1,1,0,0,60,1,1
18,2,40293,2,9,1,9,6,1,1,0,0,40,1,0
41,5,88904,1,13,6,4,5,2,0,0,0,40,1,0
48,1,145041,2,9,1,10,6,1,1,0,0,40,25,0
35,1,46385,2,9,2,8,2,1,1,5178,0,90,1,1
41,6,363591,8,11,2,2,2,1,1,0,0,40,1,0
23,1,183327,2,9,1,7,4,2,0,0,1594,20,1,0
32,6,182556,1,13,2,11,2,1,1,0,1887,45,1,1
33,1,267859,2,9,1,7,4,1,1,0,0,40,37,0
58,1,190747,2,9,2,10,2,1,1,0,0,40,1,0
22,1,162869,6,10,1,6,6,1,1,0,0,65,1,0
33,1,141229,6,10,3,5,1,1,0,0,0,50,1,0
42,2,174216,11,15,2,4,2,1,1,0,0,38,1,1
25,1,366416,2,9,1,1,4,1,0,0,0,40,1,0
39,1,172538,2,9,2,4,2,1,1,0,0,50,1,1
35,1,193026,1,13,2,6,2,1,1,0,0,45,1,1
50,1,184424,6,10,2,1,3,1,0,0,1902,38,1,1
49,5,337768,4,14,2,2,2,1,1,0,0,50,1,1
25,5,179059,1,13,1,4,4,1,1,0,0,40,1,0
47,4,99549,6,10,3,1,5,2,0,0,0,40,1,0
46,1,72619,6,10,2,2,3,1,0,0,0,40,1,1
42,6,55764,7,12,3,4,1,2,1,0,0,40,1,0
37,1,30267,3,7,1,8,1,1,1,0,0,60,1,1
25,1,308144,1,13,1,7,1,1,1,0,0,40,21,0
29,1,206351,13,6,2,7,2,1,1,5013,0,40,1,0
26,1,282304,6,10,1,6,1,1,1,0,0,45,1,0
26, ,176077,6,10,1, ,5,1,0,0,0,40,1,0
45,3,142719,1,13,2,2,2,1,1,0,0,40,1,1
34,1,114973,2,9,6,2,5,1,0,0,0,30,1,0
33,4,159548,7,12,1,1,5,2,0,0,0,40,1,0
43,1,91209,1,13,2,2,2,1,1,0,0,40,1,1
28,1,196564,2,9,2,7,2,1,1,0,0,45,1,0
51,2,149220,6,10,2,9,2,1,1,0,0,75,1,0
21,1,169699,6,10,1,5,1,1,0,0,0,35,1,0
23,1,218215,7,12,1,5,4,1,0,0,0,35,1,0
30,1,156718,2,9,1,12,1,1,0,0,0,40,1,0
46,1,55720,4,14,2,2,2,1,1,0,0,45,1,1
38,3,257250,2,9,1,9,1,1,1,0,0,50,1,0
20,1,194630,2,9,1,6,1,1,1,0,0,40,1,0
36,1,398931,1,13,2,4,2,1,1,0,1485,50,1,1
37,2,362062,11,15,2,4,2,1,1,99999,0,50,1,1
44,5,101593,4,14,1,4,1,1,1,0,1876,42,1,0
33,1,196266,2,9,2,7,2,1,1,0,0,40,1,1
45,5,197332,1,13,1,2,1,1,1,0,0,40,1,0
47,1,97842,6,10,2,7,2,1,1,0,0,40,1,0
54,1,86837,2,9,2,7,2,3,1,0,1902,40,1,1
17,1,57324,13,6,1,5,4,1,1,0,0,30,1,0
43,1,116852,2,9,2,2,3,1,0,0,0,36,22,1
45,1,154430,1,13,5,4,1,1,0,10520,0,50,1,1
37,1,38468,6,10,1,1,1,1,0,0,0,40,1,0
44,5,188808,8,11,2,7,2,1,1,0,0,40,1,1
55,5,177163,4,14,5,4,5,1,0,914,0,50,1,0
41,1,187322,2,9,2,10,2,1,1,0,0,48,1,0
23,1,107578,1,13,1,1,4,1,0,2174,0,40,1,0
38,1,168680,6,10,1,1,4,2,0,0,0,40,1,0
23,1,256755,1,13,1,3,6,1,0,0,0,40,13,0
35,1,360799,2,9,2,7,2,1,1,7298,0,40,1,1
18,1,188476,3,7,1,2,4,1,1,0,0,20,1,0
47,1,30457,8,11,2,5,2,1,1,0,0,40,1,0
25,1,252752,6,10,1,4,1,1,0,0,0,8,1,0
41,2,443508,2,9,2,2,2,1,1,0,0,50,1,0
23,1,244408,6,10,1,1,6,3,0,0,0,24,20,0
41,1,178983,2,9,2,1,3,1,0,0,0,40,1,0
26,1,143068,6,10,2,2,2,1,1,2407,0,50,1,0
30,5,247328,6,10,1,1,1,1,1,0,0,40,1,0
42,1,201732,6,10,2,6,2,1,1,0,0,40,1,1
35,1,246829,2,9,3,2,5,1,0,0,0,40,1,0
28, ,290267,1,13,1, ,1,1,1,0,0,18,1,0
29,1,119170,6,10,6,12,5,1,0,0,0,40,1,0
21,1,207923,6,10,4,1,4,1,0,0,0,15,1,0
48,6,170142,4,14,3,4,1,1,1,0,0,40,1,1
44,2,187164,2,9,3,8,5,1,1,0,0,60,1,0
34,5,303867,5,5,1,5,4,1,1,0,0,40,1,0
19,1,291429,2,9,1,5,4,1,0,0,0,25,1,0
32,1,213179,6,10,3,7,4,1,1,0,0,40,1,1
31,6,111843,7,12,6,5,5,2,0,0,0,40,1,0
25,1,297154,2,9,2,3,2,1,1,2407,0,40,1,0
47,4,68493,2,9,2,1,2,2,1,0,0,40,1,1
46,4,340718,3,7,5,1,1,1,0,0,0,40,1,0
18,1,194059,14,8,1,1,4,1,1,0,0,40,1,0
31,1,47296,6,10,2,1,3,1,0,0,1740,20,1,0
28,6,286310,2,9,2,1,4,1,0,0,0,40,1,0
38,1,207202,2,9,2,10,2,1,1,0,0,48,1,1
33,3,132601,2,9,2,7,2,1,1,0,0,40,1,1
17, ,139183,13,6,1, ,4,1,0,0,0,15,1,0
41,1,160785,8,11,2,2,2,1,1,0,0,40,1,1
46,1,117849,6,10,2,6,2,1,1,15024,0,40,1,1
38,5,225605,6,10,2,4,2,1,1,0,0,44,1,0
24,1,190290,1,13,1,6,1,1,1,0,0,60,1,0
49,1,164799,2,9,2,10,2,1,1,0,0,40,1,1
60,4,21876,6,10,3,4,1,4,0,0,0,40,1,0
44,1,160785,1,13,2,6,2,1,1,0,0,60,1,1
63,3,272425,8,11,2,2,2,1,1,0,0,40,1,1
40,1,168538,2,9,2,6,2,1,1,0,0,60,1,1
45,3,204205,6,10,2,2,2,1,1,0,0,50,1,1
49,1,142287,6,10,2,1,2,1,1,0,1902,50,1,1
36,1,169926,2,9,3,6,1,1,0,0,0,40,1,0
65,5,205024,2,9,2,5,2,1,1,0,0,8,1,0
41,1,374764,1,13,5,2,5,1,1,0,0,20,1,0
25,1,108779,4,14,6,5,4,1,0,0,0,40,1,0
20, ,293136,6,10,1, ,4,1,0,0,0,35,1,0
60,1,227332,8,11,5,1,1,1,1,0,0,40,1,0
17,5,246308,3,7,1,4,4,1,0,0,0,20,4,0
28,1,51331,7,12,2,2,3,1,0,0,0,16,1,1
31,1,153078,7,12,1,7,4,4,1,0,0,50,1,0
47,1,169180,4,14,1,4,1,1,0,0,0,35,1,0
45,2,193451,6,10,2,8,2,1,1,0,0,45,1,0
51,1,305147,1,13,1,4,1,1,1,0,0,40,1,0
23,1,138892,2,9,1,10,4,2,1,0,0,40,1,0
44,2,402397,4,14,2,2,3,1,0,0,1902,60,1,1
34,1,223267,2,9,1,2,6,1,1,0,0,50,1,0
19,1,29250,6,10,1,4,4,1,1,0,0,10,1,0
51, ,203953,2,9,2, ,2,1,1,0,0,40,1,1
46,6,29696,2,9,2,8,2,1,1,0,0,40,1,0
30,1,315640,10,16,2,4,2,3,1,0,1977,40,12,1
37,1,632613,13,6,2,9,2,1,1,0,0,35,21,0
56,1,282023,11,15,2,4,2,1,1,0,0,45,1,1
29,1,77760,2,9,2,1,2,1,1,0,0,45,1,0
46,2,148599,4,14,2,7,2,1,1,0,0,50,1,1
55,1,414994,2,9,2,7,2,1,1,0,0,40,1,0
45,1,339863,1,13,3,6,1,1,1,8614,0,48,1,1
34,1,499249,2,9,4,3,1,1,1,0,0,40,32,0
45, ,144354,5,5,6, ,4,2,1,0,0,40,1,0
41,1,252058,1,13,1,1,1,1,1,0,0,40,1,0
22, ,99543,6,10,1, ,4,1,1,0,0,20,1,0
34,1,117963,11,15,2,4,2,1,1,0,0,50,1,1
27,1,194652,2,9,1,7,4,2,1,0,0,40,1,0
29,1,299705,6,10,1,3,5,2,1,0,0,37,1,0
19,4,27433,14,8,1,5,4,1,0,0,0,30,1,0
47,5,39986,1,13,2,4,2,1,1,0,0,40,1,0
43,3,135342,6,10,2,2,2,1,1,0,0,50,1,1
52,1,270142,8,11,6,2,5,2,0,0,0,60,1,0
33,2,118267,7,12,3,6,1,1,1,0,0,60,1,0
29,1,266043,5,5,2,8,2,1,1,0,0,40,1,0
23,1,35633,2,9,2,3,2,1,1,0,0,40,1,0
23,1,74568,6,10,1,2,1,1,1,0,0,40,1,0
39,1,214816,1,13,2,2,2,1,1,0,0,60,1,0
43,1,222971,12,3,1,10,5,1,0,0,0,40,21,0
31,1,259425,2,9,2,7,2,1,1,0,0,40,1,1
47,3,212120,2,9,2,7,2,1,1,0,0,40,1,1
26,1,245880,2,9,1,1,1,1,1,0,0,60,1,0
58,5,54947,6,10,1,4,1,1,0,0,0,55,1,0
47,3,79627,11,15,3,4,1,1,1,27828,0,50,1,1
55,1,151474,1,13,1,12,6,1,0,0,1590,38,1,0
26,1,132661,2,9,2,2,3,1,0,5013,0,40,1,0
28,1,161674,2,9,1,10,5,1,0,0,0,40,1,0
36,1,62346,2,9,2,7,2,2,1,0,0,40,1,0
40,1,227236,2,9,2,6,2,1,1,0,0,50,1,0
19,1,283033,3,7,1,5,1,1,1,0,0,40,1,0
63,2,298249,1,13,2,6,2,1,1,10605,0,40,1,1
42,1,251229,1,13,2,8,2,1,1,0,0,40,1,0
76,1,199949,5,5,2,11,2,1,1,0,0,13,1,0
23,6,305498,8,11,1,12,1,1,0,0,0,40,1,0
38,2,203836,12,3,1,8,1,1,1,0,0,40,1,0
33,6,79440,4,14,1,4,1,3,1,0,0,30,9,0
48,5,142719,4,14,2,4,2,1,1,0,0,40,1,1
56,1,119859,6,10,3,8,1,1,1,0,0,40,1,1
32,1,141410,2,9,2,10,2,2,1,0,0,40,1,0
44,5,202872,6,10,3,4,5,1,0,0,0,25,1,0
27,1,198813,2,9,3,1,4,2,0,0,0,40,1,0
33,4,129707,6,10,1,2,1,1,1,0,0,50,1,0
22,1,445758,12,3,1,3,1,1,1,0,0,40,21,0
18, ,30246,6,10,1, ,4,1,0,0,0,20,1,0
44,1,173981,2,9,2,7,2,1,1,0,0,40,1,0
42,1,108506,2,9,2,8,2,4,1,0,0,60,1,0
34,1,134886,6,10,1,1,1,1,0,0,0,40,1,0
45,4,181970,2,9,2,1,2,1,1,0,1672,40,1,0
57,3,282913,2,9,2,6,2,1,1,0,0,40,13,0
59,5,196013,1,13,2,4,2,1,1,0,0,40,1,1
33,4,348491,6,10,2,2,3,2,0,0,0,40,1,1
52,1,416164,2,9,2,9,2,4,1,0,0,49,21,0
17,1,121037,14,8,1,6,4,1,0,0,0,15,1,0
29,1,103111,2,9,1,5,4,1,1,0,0,30,5,0
63,2,147589,1,13,2,6,2,1,1,0,0,30,1,1
20,1,24008,6,10,1,3,1,1,1,0,0,24,1,0
42,3,123838,11,15,2,4,2,1,1,0,1977,50,1,1
50,2,175456,2,9,2,9,2,1,1,0,0,50,1,0
55,1,84774,2,9,2,13,3,1,0,0,0,30,1,0
27,1,194590,7,12,2,1,3,2,0,0,0,25,1,0
28,1,134566,1,13,2,2,2,1,1,0,0,45,1,0
55,1,211678,8,11,2,10,2,1,1,0,0,45,1,0
44,4,44822,6,10,2,7,2,1,1,0,0,40,1,0
53,6,144586,6,10,1,11,1,1,0,0,0,40,1,0
23,1,119156,2,9,2,7,2,1,1,0,0,40,1,0
25,1,371987,2,9,3,1,1,1,0,0,0,40,1,0
44,6,144125,1,13,3,4,1,1,0,0,0,40,1,0
55,1,31905,4,14,2,2,2,1,1,0,1977,40,1,1
48,2,121124,6,10,2,4,2,1,1,0,0,35,1,1
46,1,58126,2,9,2,7,2,1,1,0,0,40,1,0
26,1,318518,6,10,1,8,1,1,1,0,0,40,1,0
30,1,296509,9,4,6,9,1,1,1,0,0,45,21,0
32,1,473133,4,14,2,4,2,1,1,0,0,40,1,1
52,1,155434,2,9,2,2,2,1,1,0,0,48,1,0
52,1,99185,2,9,2,6,2,1,1,7298,0,50,1,1
39,1,56648,2,9,6,6,1,1,0,0,0,47,1,0
57,5,118481,1,13,2,4,2,1,1,0,1902,40,1,1
21,1,321666,2,9,1,7,4,1,1,594,0,40,1,0
22,6,119838,6,10,1,5,4,1,1,0,0,10,1,0
26,1,330695,6,10,2,10,2,1,1,0,0,40,1,0
26,6,58039,6,10,2,5,2,1,1,0,0,40,1,0
44,1,313022,8,11,2,2,2,2,1,0,0,40,1,1
42,1,178134,6,10,3,1,1,1,0,0,0,30,1,0
40,1,165309,6,10,2,8,2,1,1,0,0,43,1,0
22,1,216181,3,7,1,7,4,1,1,0,0,45,1,0
62,1,178745,2,9,2,7,2,1,1,0,0,45,1,1
44,1,111067,6,10,2,7,2,1,1,0,0,40,1,0
18, ,163788,6,10,1, ,4,1,0,0,0,40,1,0
33,2,295591,16,2,4,7,1,1,1,0,0,40,21,0
45,1,123075,2,9,2,2,2,1,1,0,0,50,1,0
18,1,78045,3,7,2,3,4,1,1,0,0,40,1,0
32,5,255004,6,10,1,7,1,1,1,0,0,40,1,0
33,1,254221,10,16,1,4,1,1,0,0,0,60,1,1
20,1,174714,6,10,1,4,4,1,1,0,0,15,1,0
68,2,450580,2,9,2,9,2,1,1,0,0,20,1,0
61,1,128230,9,4,2,6,2,1,1,0,0,50,1,1
48,1,192894,10,16,2,4,2,1,1,0,0,40,1,1
45,1,325390,2,9,2,6,2,1,1,0,0,40,1,0
36,2,20333,2,9,2,6,3,1,0,7688,0,40,1,1
32,4,128714,2,9,1,5,4,2,0,0,0,32,1,0
35,1,170797,1,13,3,5,1,1,0,0,0,40,1,0
39,1,269186,2,9,2,7,2,1,1,0,0,40,1,0
53,1,127671,9,4,2,10,2,1,1,0,0,40,1,0
30,1,211840,6,10,6,6,5,2,0,0,0,16,1,0
37,1,163392,2,9,1,8,6,3,1,0,0,40, ,0
40,1,201495,1,13,3,11,1,1,1,0,0,45,1,0
25,1,251854,6,10,1,1,1,2,0,0,0,40,19,0
41,1,279297,2,9,1,6,1,2,0,0,0,60,1,0
52,2,195462,2,9,2,9,2,1,1,0,0,98,1,1
33,1,170769,2,9,2,7,2,1,1,0,0,40,1,0
28,1,142443,2,9,1,7,4,1,1,0,0,40,1,0
25,2,182809,2,9,2,7,2,1,1,7298,0,40,1,1
53,1,121441,6,10,2,6,2,1,1,0,0,55,1,0
44,1,275094,16,2,1,5,4,1,1,0,0,10,1,0
35,1,170263,2,9,3,2,5,1,0,0,0,40,1,0
38,1,172571,6,10,3,7,4,1,1,0,0,58,18,0
34,1,178615,2,9,2,10,2,1,1,0,0,40,1,0
33,1,279524,2,9,3,10,1,1,0,0,0,40,1,0
24,6,165201,6,10,2,1,3,1,0,0,0,45,1,0
65,5,323006,2,9,5,5,5,2,0,0,0,25,1,0
29,1,235168,7,12,2,6,2,1,1,0,0,60,1,0
39,3,114844,11,15,2,4,2,1,1,99999,0,65,1,1
46,5,216414,6,10,2,11,2,1,1,0,0,40,1,1
37,1,34378,9,4,2,9,2,1,1,2580,0,60,1,0
47,6,80914,4,14,2,2,2,1,1,0,0,47,1,1
62,1,73292,6,10,2,5,2,1,1,0,0,40,1,0
54,2,212165,2,9,2,6,2,1,1,0,0,60,1,0
90,1,52386,6,10,1,5,1,3,1,0,0,35,1,0
33,1,205649,7,12,4,7,1,1,1,0,0,20,1,0
57,1,109638,6,10,2,2,2,1,1,0,1672,45,1,0
25,1,200408,7,12,1,7,4,1,1,0,0,40,1,0
44,3,187720,6,10,2,6,2,1,1,0,0,50,1,1
52,1,236180,1,13,4,5,1,1,1,0,0,50,1,0
21,1,118693,6,10,1,10,4,1,1,0,0,40,1,0
31,1,363130,2,9,1,5,5,2,1,0,0,18,1,0
39,1,225544,4,14,2,8,2,1,1,0,0,40,18,0
59,4,243612,2,9,5,10,5,1,0,0,0,40,1,0
29,2,160786,2,9,2,2,2,1,1,0,0,55,1,0
49,1,234320,9,4,1,4,6,2,1,0,0,45,1,0
34,1,314646,5,5,2,7,2,1,1,0,0,40,1,0
22,1,124971,1,13,1,6,1,1,1,0,0,40,1,0
32,1,209184,1,13,2,6,2,4,1,0,0,40,4,0
39,6,121838,2,9,3,5,5,2,0,0,0,40,1,0
46,1,265275,4,14,2,4,2,1,1,0,0,60,1,0
50,1,71417,2,9,2,7,2,1,1,3103,0,40,1,1
34,1,45522,2,9,1,5,1,1,1,0,0,40,1,0
28,5,250135,4,14,2,4,3,1,0,0,1902,55,1,0
18,1,120283,14,8,1,6,4,1,0,0,0,24,1,0
20,1,216972,2,9,1,6,1,1,1,0,0,30,1,0
20,1,116791,2,9,1,10,6,1,0,0,0,40,1,0
55,6,26290,8,11,5,2,1,4,0,0,0,38,1,0
22,1,216134,6,10,1,6,4,2,0,0,0,40,1,0
60,2,143932,4,14,2,2,2,1,1,0,0,40,1,0
40,1,217120,13,6,3,7,1,1,1,0,0,50,1,0
47,6,223944,6,10,2,1,3,1,0,0,0,30,1,0
23,1,185452,1,13,1,2,1,1,0,0,0,35,5,0
57,5,44273,2,9,5,8,1,1,0,0,0,40,1,0
52,1,178983,3,7,2,5,2,1,1,0,0,40,1,0
42,1,219288,9,4,5,7,5,1,1,0,0,40,1,0
25,1,349190,7,12,1,3,4,1,1,0,0,20,1,0
49,3,158685,2,9,2,1,3,1,0,0,2377,40,1,1
41,4,57924,6,10,1,11,4,1,1,0,0,40,1,0
40,6,270324,8,11,2,5,2,2,1,0,0,30,1,0
38,1,33001,1,13,2,2,2,1,1,0,0,55,1,1
58,1,204021,2,9,1,8,4,1,1,0,0,40,5,0
26,1,192506,1,13,1,5,1,2,0,0,0,35,1,0
57,1,372967,13,6,3,1,6,1,0,0,0,70,6,0
28,1,273929,2,9,2,6,2,1,1,0,1628,60,1,0
42,1,195821,2,9,6,6,5,1,0,0,0,40,1,0
28,1,56179,6,10,1,2,1,1,1,2174,0,55,1,0
17, ,127003,5,5,1, ,4,2,1,0,0,40,1,0
39,2,124090,5,5,2,7,2,1,1,0,0,40,1,0
28,1,199600,2,9,2,10,2,2,1,0,0,40,1,0
42,1,255847,2,9,2,10,2,1,1,4386,0,48,1,1
51,2,218311,6,10,3,6,5,1,0,0,0,50,1,0
27,1,167336,6,10,1,1,1,1,0,0,0,39,1,0
41,1,59938,2,9,3,1,5,1,0,0,0,43,1,0
28,1,263728,1,13,2,7,2,1,1,0,0,40,1,0
54,2,278230,6,10,3,9,5,1,0,10520,0,30,1,1
73, ,180603,2,9,5, ,1,1,0,0,0,8,1,0
49,1,43910,2,9,2,1,3,1,0,0,0,30,1,0
47,1,190139,4,14,2,2,2,1,1,0,0,40,1,1
27,1,109001,6,10,2,7,2,1,1,0,0,49,1,0
42,5,159931,1,13,2,4,3,1,0,0,0,45,1,1
32,1,194987,2,9,2,1,3,2,0,0,0,40,1,0
32,5,87310,2,9,2,5,2,1,1,0,0,41,1,0
27,1,133937,4,14,1,6,4,1,1,0,0,40,1,0
29,1,207064,2,9,2,7,2,1,1,0,0,40,1,1
22,1,36011,8,11,1,4,1,1,1,0,0,30,1,0
41,4,168294,2,9,2,1,2,1,1,5178,0,40,1,1
49,5,194895,6,10,2,3,2,1,1,7298,0,40,1,1
58,2,49884,2,9,2,9,2,1,1,0,0,50,1,0
41,2,27305,2,9,2,9,2,1,1,7688,0,40,1,1
26,1,229977,5,5,2,7,2,1,1,0,0,35,1,0
21,1,64520,2,9,1,6,1,1,1,0,0,55,1,0
32, ,134886,2,9,2, ,3,1,0,0,0,2,1,1
37,1,305379,1,13,2,2,2,1,1,0,0,50,1,1
23,1,202284,1,13,1,6,4,1,1,0,0,20,1,0
42,2,99185,6,10,2,2,2,1,1,0,0,40,1,1
25,1,159662,2,9,2,6,4,1,1,0,0,26,1,1
67,1,197865,6,10,3,1,1,1,0,0,0,40,1,0
41,5,175149,2,9,3,8,1,2,0,0,0,38,1,0
49,5,349633,4,14,2,4,3,1,0,0,0,50,1,1
36,1,135293,1,13,3,4,5,1,0,1506,0,45, ,0
18,1,242893,3,7,1,7,4,1,1,0,0,35,1,0
25,1,218667,12,3,2,3,4,1,1,0,0,40,1,0
43,6,144811,11,15,3,4,1,1,1,0,0,50,1,0
38,1,146091,10,16,2,2,3,1,0,99999,0,36,1,1
21,1,206861,6,10,1,6,4,1,1,0,0,20, ,0
65,2,226215,1,13,2,6,2,1,1,0,0,15,1,0
66,1,114447,8,11,5,4,1,1,0,0,0,35,1,0
33,1,124187,3,7,1,8,1,2,1,0,0,60,1,0
51,1,147954,2,9,2,1,3,2,0,3411,0,38,1,0
27,3,64379,2,9,2,7,2,1,1,0,1740,40,1,0
17,1,156501,14,8,1,5,4,1,0,0,0,16,1,0
32,1,207668,1,13,2,2,2,1,1,15024,0,45,1,1
61, ,161279,2,9,5, ,1,1,0,0,0,36,1,0
38,1,225707,2,9,2,10,2,1,1,0,0,40,13,1
43,5,115603,6,10,3,1,5,1,0,0,0,40,1,0
40,6,506329,10,16,2,4,2,3,1,0,0,40,28,1
63,1,275034,1,13,2,6,2,1,1,0,1740,35,1,0
76, ,172637,6,10,2, ,2,1,1,0,0,20,1,1
42,1,56483,7,12,3,1,5,1,0,0,0,40,1,0
43,4,144778,1,13,1,2,1,1,1,0,0,40,1,1
76,2,33213,4,14,2,4,2,1,1,0,0,30, ,1
41,5,297248,11,15,2,4,2,1,1,0,2415,45,1,1
17,1,137042,13,6,1,4,4,1,1,0,0,20,1,0
30,2,33308,2,9,1,7,1,1,1,0,0,40,1,0
30,1,158420,1,13,1,4,1,1,1,0,0,50,14,0
22,1,41763,6,10,1,5,1,1,1,0,0,25,1,0
53, ,220640,1,13,3, ,6,4,0,0,0,20,1,0
28,1,149734,2,9,1,5,5,2,0,0,0,52,1,0
25, ,262245,8,11,1, ,4,1,0,3418,0,40,1,0
24,1,349691,6,10,1,6,6,2,0,0,0,40,1,0
47,1,185385,13,6,2,10,2,1,1,0,0,40,1,1
34,2,174463,8,11,1,9,1,1,1,0,0,50,1,0
26,1,236068,6,10,1,6,6,1,0,0,0,20,1,0
63, ,445168,1,13,5, ,1,4,0,0,0,56,1,0
25,1,91334,8,11,2,2,2,1,1,0,0,75,1,0
28,1,33895,1,13,1,6,1,1,1,0,0,45,1,0
36,1,214816,2,9,1,7,1,1,0,0,0,40,1,0
24,1,229773,1,13,1,2,1,1,1,0,0,40,1,0
51,3,166386,1,13,2,2,3,3,0,0,0,35,28,0
44,1,266135,1,13,2,4,2,1,1,0,0,50,1,1
18,1,300379,14,8,1,1,4,1,1,0,0,12,1,0
54,4,392502,6,10,2,4,2,1,1,0,0,40,1,1
61,1,73809,6,10,3,1,1,1,0,0,0,40,1,0
51,1,193720,1,13,2,2,2,1,1,0,0,45,1,1
43,1,316183,9,4,2,10,2,1,1,0,0,40,1,0
51,1,162944,2,9,2,7,2,1,1,0,0,40,1,0
50,5,186888,2,9,2,2,3,2,0,0,0,40,1,1
27, ,330132,2,9,1, ,1,1,0,0,0,25,1,0
24,1,192017,6,10,2,3,2,1,1,0,0,30,1,0
20,6,161978,6,10,2,5,2,1,1,0,0,20,1,0
52,1,202930,1,13,3,2,1,1,1,0,0,40,1,1
57,5,323309,9,4,3,5,1,1,1,0,0,40,1,0
49,3,197332,6,10,2,6,2,1,1,0,0,60,1,0
42,3,204033,1,13,2,1,3,1,0,0,0,35, ,0
22,1,271274,3,7,1,6,1,1,0,0,0,40,1,0
38,1,174242,6,10,2,12,2,1,1,0,0,40,1,1
21,1,209483,6,10,1,6,4,1,0,0,0,20,1,0
39,4,99146,1,13,2,11,2,1,1,0,1887,60,1,1
52,2,102346,6,10,1,4,4,1,0,0,0,35,1,0
25,1,181666,7,12,1,12,4,1,0,0,0,40,1,0
50,1,207367,6,10,4,5,1,1,0,0,0,40,13,0
35,6,82622,6,10,2,2,2,1,1,0,0,80,1,0
50,1,202296,8,11,6,4,5,1,0,0,0,40,1,0
58,1,142182,2,9,2,7,2,1,1,0,0,25,1,0
48,4,94342,1,13,3,2,1,1,1,0,0,45,1,0
30,1,41493,6,10,3,1,1,1,0,0,0,35,5,0
18,1,181712,3,7,1,3,4,1,1,0,0,12,1,0
29,2,164607,2,9,2,7,2,1,1,0,0,40,1,0
52,2,41496,6,10,2,6,2,1,1,0,0,45,1,0
63,1,143098,2,9,2,6,2,1,1,4064,0,40,1,0
36,5,196529,4,14,2,4,3,1,0,0,0,40,1,1
24,1,157332,6,10,1,10,4,1,0,0,0,42,1,0
30,5,154935,7,12,1,11,1,2,1,0,0,40,1,0
23,1,223231,2,9,2,10,2,4,1,0,0,40,21,0
35, ,253860,2,9,3, ,5,1,0,0,0,20,1,0
21,1,362589,1,13,1,5,4,1,0,0,0,20,1,0
28,1,94880,6,10,1,7,1,1,1,0,0,43,21,0
20,1,309580,2,9,1,1,4,1,1,0,0,40,1,0
18,1,130389,3,7,1,5,4,1,1,0,0,20,34,0
21,1,349365,6,10,1,1,4,1,0,0,0,15,1,0
27,1,376936,2,9,1,7,1,1,1,0,0,40,1,0
42,1,179557,6,10,3,12,1,1,0,0,0,40,1,0
21,1,105577,6,10,1,5,4,1,0,0,0,30,1,0
51,1,224207,6,10,2,6,2,1,1,0,0,40,1,1
27,4,47907,1,13,1,1,1,1,0,0,0,40,1,0
23,2,191283,2,9,1,8,4,1,1,0,0,40,1,0
57,1,20953,6,10,2,6,2,1,1,0,1902,40,1,1
22,6,186569,1,13,1,4,4,1,0,0,0,12,1,0
59,1,43221,5,5,2,8,2,1,1,0,0,60,1,1
38,1,161141,2,9,3,8,1,1,1,0,0,40,1,0
20,1,203003,2,9,1,8,6,1,1,0,0,40,1,0
90,1,141758,5,5,1,1,1,1,0,0,0,40,1,0
